% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Sat Nov 15 17:38:47 2025
1 50 0.19638938031175898 0.19638938031175898 0.19638938031175898 0.19638938031175898 0.8964433164948249 1.0937958586097127
2 100 0.19638938031175898 0.19638938031175898 0.19638938031175898 0.19638938031175898 0.8964433164948249 1.0937958586097127
3 150 -0.17694834772087403 -0.17694834772087403 -0.17694834772087403 -0.17694834772087403 0.9072219421283448 1.0848725029794395
4 200 -0.17694834772087403 -0.17694834772087403 -0.17694834772087403 -0.17694834772087403 0.9072219421283448 1.0848725029794395
5 250 0.18258651551065486 0.18258651551065486 0.18258651551065486 0.18258651551065486 0.9041092215486718 1.0874679376931784
6 300 0.18258651551065486 0.18258651551065486 0.18258651551065486 0.18258651551065486 0.9041092215486718 1.0874679376931784
7 350 0.5584182481697271 0.5584182481697271 0.5584182481697271 0.5584182481697271 0.6645161787573517 1.2483662315882014
8 400 0.5584182481697271 0.5584182481697271 0.5584182481697271 0.5584182481697271 0.6645161787573517 1.2483662315882014
9 450 0.5615643503352944 0.5615643503352944 0.5615643503352944 0.5615643503352944 0.662144734680195 1.2496256840891573
10 500 0.5615643503352944 0.5615643503352944 0.5615643503352944 0.5615643503352944 0.662144734680195 1.2496256840891573
11 550 0.6078556055590078 0.6078556055590078 0.6078556055590078 0.6078556055590078 0.6262143358635223 1.2680124626986156
12 600 0.6078556055590078 0.6078556055590078 0.6078556055590078 0.6078556055590078 0.6262143358635223 1.2680124626986156
13 650 0.08705091534821896 0.08705091534821896 0.08705091534821896 0.08705091534821896 0.9554836914630103 1.0426173388871962
13 650 0.08705091534821896 0.08705091534821896 0.08705091534821896 0.08705091534821896 0.9554836914630103 1.0426173388871962
